Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
15A498     32A    No     00083271-0008359F      32F
15A7C2      1E    Yes    000835A0-000835A7        8
15A7E0      19    No     000835A8-000835C5       1E
15A7F9      17    Yes    000835C6-000835CD        8
15A810     10F    No     000835CE-000836E1      114
15A91F      11    Yes    000836E2-000836E9        8
15A930     9DD    No     000836EA-000840CB      9E2
15B30D      13    Yes    000840CC-000840D3        8
15B320      95    No     000840D4-0008416D       9A
15B3B5      13    Yes    0008416E-00084175        8
15B3C8     12A    No     00084176-000842A4      12F
15B4F2      10    Yes    000842A5-000842AC        8
15B502     100    No     000842AD-000843B1      105
15B602      14    Yes    000843B2-000843B9        8
15B616     13A    No     000843BA-000844F8      13F
15B750       E    Yes    000844F9-00084500        8
15B75E     9A3    No     00084501-00084EA8      9A8
15C101       F    Yes    00084EA9-00084EB0        8
15C110       A    No     00084EB1-00084EBF        F
15C11A      16    Yes    00084EC0-00084EC7        8
15C130     216    No     00084EC8-000850E2      21B
15C346      12    Yes    000850E3-000850EA        8
15C358      1E    No     000850EB-0008510D       23
15C376      13    Yes    0008510E-00085115        8
15C389       1    No     00085116-0008511B        6
15C38A      16    Yes    0008511C-00085123        8
15C3A0     449    No     00085124-00085571      44E
15C7E9       E    Yes    00085572-00085579        8
15C7F7     641    No     0008557A-00085BBF      646
15CE38      10    Yes    00085BC0-00085BC7        8
15CE48     2F0    No     00085BC8-00085EBC      2F5
15D138       E    Yes    00085EBD-00085EC4        8
15D146     982    No     00085EC5-0008684B      987
15DAC8      10    Yes    0008684C-00086853        8
15DAD8     145    No     00086854-0008699D      14A
15DC1D      13    Yes    0008699E-000869A5        8
15DC30     180    No     000869A6-00086B2A      185
15DDB0      30    Yes    00086B2B-00086B32        8
15DDE0     5EF    No     00086B33-00087126      5F4
15E3CF      1B    Yes    00087127-0008712E        8
15E3EA     3E0    No     0008712F-00087513      3E5
15E7CA       E    Yes    00087514-0008751B        8
15E7D8    1780    No     0008751C-00088CA0     1785
15FF58     2A8    Yes    00088CA1-00088CA8        8
160200      36    Yes    00088CA9-00088CB0        8
160236      72    No     00088CB1-00088D27       77
1602A8      48    Yes    00088D28-00088D2F        8
1602F0      A8    No     00088D30-00088DDC       AD
160398      18    Yes    00088DDD-00088DE4        8
1603B0     436    No     00088DE5-0008921F      43B
1607E6      1A    Yes    00089220-00089227        8
160800      A7    No     00089228-000892D3       AC
1608A7      49    Yes    000892D4-000892DB        8
1608F0      74    No     000892DC-00089354       79
160964      36    Yes    00089355-0008935C        8
16099A      D5    No     0008935D-00089436       DA
160A6F      F1    Yes    00089437-0008943E        8
160B60     26B    No     0008943F-000896AE      270
160DCB      11    Yes    000896AF-000896B6        8
160DDC     B5C    No     000896B7-0008A217      B61
161938      1E    Yes    0008A218-0008A21F        8
161956      A2    No     0008A220-0008A2C6       A7
1619F8       E    Yes    0008A2C7-0008A2CE        8
161A06       2    No     0008A2CF-0008A2D5        7
161A08       E    Yes    0008A2D6-0008A2DD        8
161A16       2    No     0008A2DE-0008A2E4        7
161A18       E    Yes    0008A2E5-0008A2EC        8
161A26       2    No     0008A2ED-0008A2F3        7
161A28       E    Yes    0008A2F4-0008A2FB        8
161A36      41    No     0008A2FC-0008A341       46
161A77      1F    Yes    0008A342-0008A349        8
161A96     242    No     0008A34A-0008A590      247
161CD8      10    Yes    0008A591-0008A598        8
161CE8       2    No     0008A599-0008A59F        7
161CEA       E    Yes    0008A5A0-0008A5A7        8
161CF8     1D4    No     0008A5A8-0008A780      1D9
161ECC       E    Yes    0008A781-0008A788        8
161EDA     9A0    No     0008A789-0008B12D      9A5
16287A       E    Yes    0008B12E-0008B135        8
162888       4    No     0008B136-0008B13E        9
16288C      13    Yes    0008B13F-0008B146        8
16289F     1D5    No     0008B147-0008B320      1DA
162A74      1E    Yes    0008B321-0008B328        8
162A92      48    No     0008B329-0008B375       4D
162ADA       E    Yes    0008B376-0008B37D        8
162AE8     5D0    No     0008B37E-0008B952      5D5
1630B8       E    Yes    0008B953-0008B95A        8
1630C6       2    No     0008B95B-0008B961        7
1630C8       E    Yes    0008B962-0008B969        8
1630D6     298    No     0008B96A-0008BC06      29D
16336E      22    Yes    0008BC07-0008BC0E        8
163390      4A    No     0008BC0F-0008BC5D       4F
1633DA       E    Yes    0008BC5E-0008BC65        8
1633E8       2    No     0008BC66-0008BC6C        7
1633EA       E    Yes    0008BC6D-0008BC74        8
1633F8     100    No     0008BC75-0008BD79      105
1634F8     3C8    Yes    0008BD7A-0008BD81        8
1638C0      D8    No     0008BD82-0008BE5E       DD
163998       E    Yes    0008BE5F-0008BE66        8
1639A6     18C    No     0008BE67-0008BFF7      191
163B32       E    Yes    0008BFF8-0008BFFF        8
163B40     1A0    No     0008C000-0008C1A4      1A5
163CE0      18    Yes    0008C1A5-0008C1AC        8
163CF8     7AF    No     0008C1AD-0008C960      7B4
1644A7       F    Yes    0008C961-0008C968        8
1644B6     16A    No     0008C969-0008CAD7      16F
164620       E    Yes    0008CAD8-0008CADF        8
16462E     4DA    No     0008CAE0-0008CFBE      4DF
164B08       F    Yes    0008CFBF-0008CFC6        8
164B17     25B    No     0008CFC7-0008D226      260
164D72      10    Yes    0008D227-0008D22E        8
164D82     137    No     0008D22F-0008D36A      13C
164EB9      10    Yes    0008D36B-0008D372        8
164EC9     131    No     0008D373-0008D4A8      136
164FFA      14    Yes    0008D4A9-0008D4B0        8
16500E     1A8    No     0008D4B1-0008D65D      1AD
1651B6      12    Yes    0008D65E-0008D665        8
1651C8     771    No     0008D666-0008DDDB      776
165939       F    Yes    0008DDDC-0008DDE3        8
165948     151    No     0008DDE4-0008DF39      156
165A99      17    Yes    0008DF3A-0008DF41        8
165AB0     64F    No     0008DF42-0008E595      654
1660FF      11    Yes    0008E596-0008E59D        8
166110     13F    No     0008E59E-0008E6E1      144
16624F      11    Yes    0008E6E2-0008E6E9        8
166260     2E9    No     0008E6EA-0008E9D7      2EE
166549      17    Yes    0008E9D8-0008E9DF        8
166560     178    No     0008E9E0-0008EB5C      17D
1666D8      12    Yes    0008EB5D-0008EB64        8
1666EA     134    No     0008EB65-0008EC9D      139
16681E      12    Yes    0008EC9E-0008ECA5        8
166830       6    No     0008ECA6-0008ECB0        B
166836      12    Yes    0008ECB1-0008ECB8        8
166848     616    No     0008ECB9-0008F2D3      61B
166E5E      10    Yes    0008F2D4-0008F2DB        8
166E6E     14F    No     0008F2DC-0008F42F      154
166FBD       F    Yes    0008F430-0008F437        8
166FCC      B9    No     0008F438-0008F4F5       BE
167085       F    Yes    0008F4F6-0008F4FD        8
167094     1A4    No     0008F4FE-0008F6A6      1A9
167238      10    Yes    0008F6A7-0008F6AE        8
167248      B0    No     0008F6AF-0008F763       B5
1672F8       E    Yes    0008F764-0008F76B        8
167306     209    No     0008F76C-0008F979      20E
16750F      11    Yes    0008F97A-0008F981        8
167520      27    No     0008F982-0008F9AD       2C
167547      19    Yes    0008F9AE-0008F9B5        8
167560     988    No     0008F9B6-00090342      98D
167EE8      12    Yes    00090343-0009034A        8
167EFA      C6    No     0009034B-00090415       CB
167FC0      11    Yes    00090416-0009041D        8
167FD1       7    No     0009041E-00090429        C
167FD8       E    Yes    0009042A-00090431        8
167FE6     141    No     00090432-00090577      146
168127      11    Yes    00090578-0009057F        8
168138       5    No     00090580-00090589        A
16813D      11    Yes    0009058A-00090591        8
16814E       9    No     00090592-0009059F        E
168157       F    Yes    000905A0-000905A7        8
168166       7    No     000905A8-000905B3        C
16816D       F    Yes    000905B4-000905BB        8
16817C       9    No     000905BC-000905C9        E
168185       F    Yes    000905CA-000905D1        8
168194       7    No     000905D2-000905DD        C
16819B       F    Yes    000905DE-000905E5        8
1681AA       9    No     000905E6-000905F3        E
1681B3       F    Yes    000905F4-000905FB        8
1681C2       7    No     000905FC-00090607        C
1681C9       F    Yes    00090608-0009060F        8
1681D8       9    No     00090610-0009061D        E
1681E1       F    Yes    0009061E-00090625        8
1681F0      10    Yes    00090626-0009062D        8
168200      80    No     0009062E-000906B2       85
168280      40    Yes    000906B3-000906BA        8
1682C0     180    No     000906BB-0009083F      185
168440     490    Yes    00090840-00090847        8
1688D0      E2    No     00090848-0009092E       E7
1689B2       E    Yes    0009092F-00090936        8
1689C0       2    No     00090937-0009093D        7
1689C2      11    Yes    0009093E-00090945        8
1689D3      8D    No     00090946-000909D7       92
168A60       E    Yes    000909D8-000909DF        8
168A6E     10F    No     000909E0-00090AF3      114
168B7D      1D    Yes    00090AF4-00090AFB        8
168B9A     20E    No     00090AFC-00090D0E      213
168DA8       E    Yes    00090D0F-00090D16        8
168DB6     105    No     00090D17-00090E20      10A
168EBB      25    Yes    00090E21-00090E28        8
168EE0      5F    No     00090E29-00090E8C       64
168F3F      1F    Yes    00090E8D-00090E94        8
168F5E      5A    No     00090E95-00090EF3       5F
168FB8      18    Yes    00090EF4-00090EFB        8
168FD0     261    No     00090EFC-00091161      266
169231       F    Yes    00091162-00091169        8
169240      6B    No     0009116A-000911D9       70
1692AB      13    Yes    000911DA-000911E1        8
1692BE     159    No     000911E2-0009133F      15E
169417      11    Yes    00091340-00091347        8
169428     1F0    No     00091348-0009153C      1F5
169618       E    Yes    0009153D-00091544        8
169626     211    No     00091545-0009175A      216
169837      13    Yes    0009175B-00091762        8
16984A      F6    No     00091763-0009185D       FB
169940       E    Yes    0009185E-00091865        8
16994E       A    No     00091866-00091874        F
169958      10    Yes    00091875-0009187C        8
169968      10    No     0009187D-00091891       15
169978       E    Yes    00091892-00091899        8
169986     101    No     0009189A-0009199F      106
169A87      11    Yes    000919A0-000919A7        8
169A98     18B    No     000919A8-00091B37      190
169C23      15    Yes    00091B38-00091B3F        8
169C38      3D    No     00091B40-00091B81       42
169C75       F    Yes    00091B82-00091B89        8
169C84       2    No     00091B8A-00091B90        7
169C86      18    Yes    00091B91-00091B98        8
169C9E     F52    No     00091B99-00092AEF      F57
16ABF0      30    Yes    00092AF0-00092AF7        8
16AC20     AE9    No     00092AF8-000935E5      AEE
16B709       F    Yes    000935E6-000935ED        8
16B718     925    No     000935EE-00093F17      92A
16C03D      15    Yes    00093F18-00093F1F        8
16C052      9F    No     00093F20-00093FC3       A4
16C0F1      17    Yes    00093FC4-00093FCB        8
16C108     40F    No     00093FCC-000943DF      414
16C517      11    Yes    000943E0-000943E7        8
16C528       3    No     000943E8-000943EF        8
16C52B      17    Yes    000943F0-000943F7        8
16C542     341    No     000943F8-0009473D      346
16C883      13    Yes    0009473E-00094745        8
16C896      6B    No     00094746-000947B5       70
16C901      17    Yes    000947B6-000947BD        8
16C918     150    No     000947BE-00094912      155
16CA68       E    Yes    00094913-0009491A        8
16CA76       1    No     0009491B-00094920        6
16CA77      13    Yes    00094921-00094928        8
16CA8A     27B    No     00094929-00094BA8      280
16CD05       F    Yes    00094BA9-00094BB0        8
16CD14     213    No     00094BB1-00094DC8      218
16CF27       F    Yes    00094DC9-00094DD0        8
16CF36       9    No     00094DD1-00094DDE        E
16CF3F      15    Yes    00094DDF-00094DE6        8
16CF54      15    No     00094DE7-00094E00       1A
16CF69       F    Yes    00094E01-00094E08        8
16CF78       7    No     00094E09-00094E14        C
16CF7F      11    Yes    00094E15-00094E1C        8
16CF90       9    No     00094E1D-00094E2A        E
16CF99       F    Yes    00094E2B-00094E32        8
16CFA8      67    No     00094E33-00094E9E       6C
16D00F      11    Yes    00094E9F-00094EA6        8
16D020       5    No     00094EA7-00094EB0        A
16D025      15    Yes    00094EB1-00094EB8        8
16D03A      E5    No     00094EB9-00094FA2       EA
16D11F      11    Yes    00094FA3-00094FAA        8
16D130     820    No     00094FAB-000957CF      825
16D950     348    Yes    000957D0-000957D7        8
16DC98      CF    No     000957D8-000958AB       D4
16DD67      11    Yes    000958AC-000958B3        8
16DD78     820    No     000958B4-000960D8      825
16E598       E    Yes    000960D9-000960E0        8
16E5A6      31    No     000960E1-00096116       36
16E5D7       F    Yes    00096117-0009611E        8
16E5E6      92    No     0009611F-000961B5       97
16E678      60    Yes    000961B6-000961BD        8
16E6D8     100    No     000961BE-000962C2      105
16E7D8      60    Yes    000962C3-000962CA        8
16E838     100    No     000962CB-000963CF      105
16E938      26    Yes    000963D0-000963D7        8
16E95E     11A    No     000963D8-000964F6      11F
16EA78      40    Yes    000964F7-000964FE        8
16EAB8     120    No     000964FF-00096623      125
16EBD8      20    Yes    00096624-0009662B        8
16EBF8     11F    No     0009662C-0009674F      124
16ED17      21    Yes    00096750-00096757        8
16ED38     120    No     00096758-0009687C      125
16EE58      20    Yes    0009687D-00096884        8
16EE78      2B    No     00096885-000968B4       30
16EEA3      15    Yes    000968B5-000968BC        8
16EEB8      4F    No     000968BD-00096910       54
16EF07      11    Yes    00096911-00096918        8
16EF18       F    No     00096919-0009692C       14
16EF27      11    Yes    0009692D-00096934        8
16EF38       F    No     00096935-00096948       14
16EF47      11    Yes    00096949-00096950        8
16EF58       D    No     00096951-00096962       12
16EF65      13    Yes    00096963-0009696A        8
16EF78      1A    No     0009696B-00096989       1F
16EF92      26    Yes    0009698A-00096991        8
16EFB8      A0    No     00096992-00096A36       A5
16F058      E0    Yes    00096A37-00096A3E        8
16F138      18    No     00096A3F-00096A5B       1D
16F150      4C    Yes    00096A5C-00096A63        8
16F19C      5B    No     00096A64-00096AC3       60
16F1F7      A1    Yes    00096AC4-00096ACB        8
16F298      C0    No     00096ACC-00096B90       C5
16F358      40    Yes    00096B91-00096B98        8
16F398      C0    No     00096B99-00096C5D       C5
16F458       E    Yes    00096C5E-00096C65        8
16F466       1    No     00096C66-00096C6B        6
16F467      31    Yes    00096C6C-00096C73        8
16F498      C5    No     00096C74-00096D3D       CA
16F55D      3B    Yes    00096D3E-00096D45        8
16F598      C0    No     00096D46-00096E0A       C5
16F658       E    Yes    00096E0B-00096E12        8
16F666       1    No     00096E13-00096E18        6
16F667      31    Yes    00096E19-00096E20        8
16F698      DF    No     00096E21-00096F04       E4
16F777      21    Yes    00096F05-00096F0C        8
16F798     1F1    No     00096F0D-00097102      1F6
16F989       F    Yes    00097103-0009710A        8
16F998      4F    No     0009710B-0009715E       54
16F9E7      19    Yes    0009715F-00097166        8
16FA00       7    No     00097167-00097172        C
16FA07      17    Yes    00097173-0009717A        8
16FA1E       9    No     0009717B-00097188        E
16FA27      11    Yes    00097189-00097190        8
16FA38      3E    No     00097191-000971D3       43
16FA76      22    Yes    000971D4-000971DB        8
16FA98       1    No     000971DC-000971E1        6
16FA99      1F    Yes    000971E2-000971E9        8
16FAB8       1    No     000971EA-000971EF        6
16FAB9      1F    Yes    000971F0-000971F7        8
16FAD8       1    No     000971F8-000971FD        6
16FAD9     10B    Yes    000971FE-00097205        8
16FBE4      5C    No     00097206-00097266       61
16FC40      48    Yes    00097267-0009726E        8
16FC88      78    No     0009726F-000972EB       7D
16FD00      3A    Yes    000972EC-000972F3        8
16FD3A      86    No     000972F4-0009737E       8B
16FDC0      30    Yes    0009737F-00097386        8
16FDF0      90    No     00097387-0009741B       95
16FE80      30    Yes    0009741C-00097423        8
16FEB0      90    No     00097424-000974B8       95
16FF40      30    Yes    000974B9-000974C0        8
16FF70      A5    No     000974C1-0009756A       AA
170015     78D    Yes    0009756B-00097572        8
1707A2      5E    No     00097573-000975D5       63
170800      A0    Yes    000975D6-000975DD        8
1708A0      B6    No     000975DE-00097698       BB
170956      32    Yes    00097699-000976A0        8
170988      F8    No     000976A1-0009779D       FD
170A80      2A    Yes    0009779E-000977A5        8
170AAA     22A    No     000977A6-000979D4      22F
170CD4      6C    Yes    000979D5-000979DC        8
170D40       3    No     000979DD-000979E4        8
170D43      1D    Yes    000979E5-000979EC        8
170D60      25    No     000979ED-00097A16       2A
170D85      1B    Yes    00097A17-00097A1E        8
170DA0      8F    No     00097A1F-00097AB2       94
170E2F       F    Yes    00097AB3-00097ABA        8
170E3E       2    No     00097ABB-00097AC1        7
170E40      A0    Yes    00097AC2-00097AC9        8
170EE0      A0    No     00097ACA-00097B6E       A5
170F80      C0    Yes    00097B6F-00097B76        8
171040      36    No     00097B77-00097BB1       3B
171076      14    Yes    00097BB2-00097BB9        8
17108A      34    No     00097BBA-00097BF2       39
1710BE      C2    Yes    00097BF3-00097BFA        8
171180      5E    No     00097BFB-00097C5D       63
1711DE      45    Yes    00097C5E-00097C65        8
171223     11C    No     00097C66-00097D86      121
17133F      42    Yes    00097D87-00097D8E        8
171381     11F    No     00097D8F-00097EB2      124
1714A0      40    Yes    00097EB3-00097EBA        8
1714E0     2B9    No     00097EBB-00098178      2BE
171799      2B    Yes    00098179-00098180        8
1717C4     112    No     00098181-00098297      117
1718D6      39    Yes    00098298-0009829F        8
17190F       1    No     000982A0-000982A5        6
171910      10    Yes    000982A6-000982AD        8
171920     11F    No     000982AE-000983D1      124
171A3F      21    Yes    000983D2-000983D9        8
171A60     566    No     000983DA-00098944      56B
171FC6      1A    Yes    00098945-0009894C        8
171FE0       6    No     0009894D-00098957        B
171FE6      1A    Yes    00098958-0009895F        8
172000      8C    No     00098960-000989F0       91
17208C      14    Yes    000989F1-000989F8        8
1720A0       C    No     000989F9-00098A09       11
1720AC      14    Yes    00098A0A-00098A11        8
1720C0       C    Yes    00098A12-00098A19        8
1720CC       2    No     00098A1A-00098A20        7
1720CE      12    Yes    00098A21-00098A28        8
1720E0       C    Yes    00098A29-00098A30        8
1720EC       4    No     00098A31-00098A39        9
1720F0      10    Yes    00098A3A-00098A41        8
172100       A    Yes    00098A42-00098A49        8
17210A       6    No     00098A4A-00098A54        B
172110      10    Yes    00098A55-00098A5C        8
172120       A    No     00098A5D-00098A6B        F
17212A      16    Yes    00098A6C-00098A73        8
172140      1F    No     00098A74-00098A97       24
17215F      69    Yes    00098A98-00098A9F        8
1721C8       4    No     00098AA0-00098AA8        9
1721CC      11    Yes    00098AA9-00098AB0        8
1721DD      66    No     00098AB1-00098B1B       6B
172243      2D    Yes    00098B1C-00098B23        8
172270      30    No     00098B24-00098B58       35
1722A0     108    Yes    00098B59-00098B60        8
1723A8      78    No     00098B61-00098BDD       7D
172420      C0    Yes    00098BDE-00098BE5        8
1724E0       7    No     00098BE6-00098BF1        C
1724E7      11    Yes    00098BF2-00098BF9        8
1724F8      A8    No     00098BFA-00098CA6       AD
1725A0      16    Yes    00098CA7-00098CAE        8
1725B6       2    No     00098CAF-00098CB5        7
1725B8      78    Yes    00098CB6-00098CBD        8
172630      D8    No     00098CBE-00098D9A       DD
172708      60    Yes    00098D9B-00098DA2        8
172768       3    No     00098DA3-00098DAA        8
17276B      15    Yes    00098DAB-00098DB2        8
172780      D8    No     00098DB3-00098E8F       DD
172858       E    Yes    00098E90-00098E97        8
172866       1    No     00098E98-00098E9D        6
172867      51    Yes    00098E9E-00098EA5        8
1728B8     108    No     00098EA6-00098FB2      10D
1729C0      60    Yes    00098FB3-00098FBA        8
172A20      D8    No     00098FBB-00099097       DD
172AF8      54    Yes    00099098-0009909F        8
172B4C      DE    No     000990A0-00099182       E3
172C2A      24    Yes    00099183-0009918A        8
172C4E       1    No     0009918B-00099190        6
172C4F      17    Yes    00099191-00099198        8
172C66      4B    No     00099199-000991E8       50
172CB1      27    Yes    000991E9-000991F0        8
172CD8       5    No     000991F1-000991FA        A
172CDD      13    Yes    000991FB-00099202        8
172CF0       5    No     00099203-0009920C        A
172CF5     1C1    Yes    0009920D-00099214        8
172EB6      52    No     00099215-0009926B       57
172F08      80    Yes    0009926C-00099273        8
172F88      BF    No     00099274-00099337       C4
173047      41    Yes    00099338-0009933F        8
173088      D5    No     00099340-00099419       DA
17315D      2C    Yes    0009941A-00099421        8
173189      9B    No     00099422-000994C1       A0
173224      65    Yes    000994C2-000994C9        8
173289      7E    No     000994CA-0009954C       83
173307      81    Yes    0009954D-00099554        8
173388      7E    No     00099555-000995D7       83
173406      A2    Yes    000995D8-000995DF        8
1734A8      40    No     000995E0-00099624       45
1734E8      C0    Yes    00099625-0009962C        8
1735A8       F    No     0009962D-00099640       14
1735B7       E    Yes    00099641-00099648        8
1735C5      23    No     00099649-00099670       28
1735E8      C0    Yes    00099671-00099678        8
1736A8      5E    No     00099679-000996DB       63
173706      62    Yes    000996DC-000996E3        8
173768      5F    No     000996E4-00099747       64
1737C7     101    Yes    00099748-0009974F        8
1738C8      3F    No     00099750-00099793       44
173907     101    Yes    00099794-0009979B        8
173A08      9F    No     0009979C-0009983F       A4
173AA7      23    Yes    00099840-00099847        8
173ACA      1D    No     00099848-00099869       22
173AE7      81    Yes    0009986A-00099871        8
173B68     213    No     00099872-00099A89      218
173D7B      2D    Yes    00099A8A-00099A91        8
173DA8      BF    No     00099A92-00099B55       C4
173E67     101    Yes    00099B56-00099B5D        8
173F68      36    No     00099B5E-00099B98       3B
173F9E     330    Yes    00099B99-00099BA0        8
1742CE      82    No     00099BA1-00099C27       87
174350      11    Yes    00099C28-00099C2F        8
174361       7    No     00099C30-00099C3B        C
174368      50    Yes    00099C3C-00099C43        8
1743B8      A8    No     00099C44-00099CF0       AD
174460      78    Yes    00099CF1-00099CF8        8
1744D8      A8    No     00099CF9-00099DA5       AD
174580       E    Yes    00099DA6-00099DAD        8
17458E       1    No     00099DAE-00099DB3        6
17458F      3A    Yes    00099DB4-00099DBB        8
1745C9      BF    No     00099DBC-00099E7F       C4
174688      1B    Yes    00099E80-00099E87        8
1746A3      D3    No     00099E88-00099F5F       D8
174776      1A    Yes    00099F60-00099F67        8
174790      D1    No     00099F68-0009A03D       D6
174861      11    Yes    0009A03E-0009A045        8
174872     2AF    No     0009A046-0009A2F9      2B4
174B21      17    Yes    0009A2FA-0009A301        8
174B38      A1    No     0009A302-0009A3A7       A6
174BD9      4F    Yes    0009A3A8-0009A3AF        8
174C28      A0    No     0009A3B0-0009A454       A5
174CC8      13    Yes    0009A455-0009A45C        8
174CDB       3    No     0009A45D-0009A464        8
174CDE      6A    Yes    0009A465-0009A46C        8
174D48       1    No     0009A46D-0009A472        6
174D49      17    Yes    0009A473-0009A47A        8
174D60       5    No     0009A47B-0009A484        A
174D65      13    Yes    0009A485-0009A48C        8
174D78      1D    No     0009A48D-0009A4AE       22
174D95      13    Yes    0009A4AF-0009A4B6        8
174DA8       5    No     0009A4B7-0009A4C0        A
174DAD      63    Yes    0009A4C1-0009A4C8        8
174E10      E2    No     0009A4C9-0009A5AF       E7
174EF2     20E    Yes    0009A5B0-0009A5B7        8
175100    131B    No     0009A5B8-0009B8D7     1320
17641B      16    Yes    0009B8D8-0009B8DF        8
176431      90    No     0009B8E0-0009B974       95
1764C1      4B    Yes    0009B975-0009B97C        8
17650C    152C    No     0009B97D-0009CEAD     1531
177A38      28    Yes    0009CEAE-0009CEB5        8
177A60      66    No     0009CEB6-0009CF20       6B
177AC6      12    Yes    0009CF21-0009CF28        8
177AD8      68    No     0009CF29-0009CF95       6D
177B40      10    Yes    0009CF96-0009CF9D        8
177B50       4    No     0009CF9E-0009CFA6        9
177B54      16    Yes    0009CFA7-0009CFAE        8
177B6A      A6    No     0009CFAF-0009D059       AB
177C10       E    Yes    0009D05A-0009D061        8
177C1E     283    No     0009D062-0009D2E9      288
177EA1       F    Yes    0009D2EA-0009D2F1        8
177EB0      78    No     0009D2F2-0009D36E       7D
177F28      52    Yes    0009D36F-0009D376        8
177F7A      6C    No     0009D377-0009D3E7       71
177FE6      42    Yes    0009D3E8-0009D3EF        8
178028      20    No     0009D3F0-0009D414       25
178048      28    Yes    0009D415-0009D41C        8
178070      18    No     0009D41D-0009D439       1D
178088     120    Yes    0009D43A-0009D441        8
1781A8      58    No     0009D442-0009D49E       5D
178200      40    Yes    0009D49F-0009D4A6        8
178240      20    No     0009D4A7-0009D4CB       25
178260      28    Yes    0009D4CC-0009D4D3        8
178288      18    No     0009D4D4-0009D4F0       1D
1782A0     120    Yes    0009D4F1-0009D4F8        8
1783C0     100    No     0009D4F9-0009D5FD      105
1784C0      80    Yes    0009D5FE-0009D605        8
178540     11F    No     0009D606-0009D729      124
17865F      81    Yes    0009D72A-0009D731        8
1786E0     120    No     0009D732-0009D856      125
178800      80    Yes    0009D857-0009D85E        8
178880     17E    No     0009D85F-0009D9E1      183
1789FE      22    Yes    0009D9E2-0009D9E9        8
178A20     180    No     0009D9EA-0009DB6E      185
178BA0      20    Yes    0009DB6F-0009DB76        8
178BC0     17E    No     0009DB77-0009DCF9      183
178D3E      42    Yes    0009DCFA-0009DD01        8
178D80       3    No     0009DD02-0009DD09        8
178D83      1D    Yes    0009DD0A-0009DD11        8
178DA0       5    No     0009DD12-0009DD1B        A
178DA5      1B    Yes    0009DD1C-0009DD23        8
178DC0       9    No     0009DD24-0009DD31        E
178DC9      17    Yes    0009DD32-0009DD39        8
178DE0      12    No     0009DD3A-0009DD50       17
178DF2       E    Yes    0009DD51-0009DD58        8
178E00      12    No     0009DD59-0009DD6F       17
178E12       E    Yes    0009DD70-0009DD77        8
178E20      51    No     0009DD78-0009DDCD       56
178E71       F    Yes    0009DDCE-0009DDD5        8
178E80      12    No     0009DDD6-0009DDEC       17
178E92       E    Yes    0009DDED-0009DDF4        8
178EA0      14    No     0009DDF5-0009DE0D       19
178EB4     38C    Yes    0009DE0E-0009DE15        8
179240      1E    No     0009DE16-0009DE38       23
17925E      E2    Yes    0009DE39-0009DE40        8
179340      A0    No     0009DE41-0009DEE5       A5
1793E0      24    Yes    0009DEE6-0009DEED        8
179404      FC    No     0009DEEE-0009DFEE      101
179500      20    Yes    0009DFEF-0009DFF6        8
179520      20    No     0009DFF7-0009E01B       25
179540      20    Yes    0009E01C-0009E023        8
179560      C0    No     0009E024-0009E0E8       C5
179620      20    Yes    0009E0E9-0009E0F0        8
179640     171    No     0009E0F1-0009E266      176
1797B1       F    Yes    0009E267-0009E26E        8
1797C0      4F    No     0009E26F-0009E2C2       54
17980F      15    Yes    0009E2C3-0009E2CA        8
179824       B    No     0009E2CB-0009E2DA       10
17982F      11    Yes    0009E2DB-0009E2E2        8
179840       B    No     0009E2E3-0009E2F2       10
17984B      95    Yes    0009E2F3-0009E2FA        8
1798E0      55    No     0009E2FB-0009E354       5A
179935     22B    Yes    0009E355-0009E35C        8
179B60      14    No     0009E35D-0009E375       19
179B74      8C    Yes    0009E376-0009E37D        8
179C00      90    No     0009E37E-0009E412       95
179C90       E    Yes    0009E413-0009E41A        8
179C9E     2A2    No     0009E41B-0009E6C1      2A7
179F40      20    Yes    0009E6C2-0009E6C9        8
179F60     6B2    No     0009E6CA-0009ED80      6B7
17A612       E    Yes    0009ED81-0009ED88        8
17A620     1E3    No     0009ED89-0009EF70      1E8
17A803      1D    Yes    0009EF71-0009EF78        8
17A820      2F    No     0009EF79-0009EFAC       34
17A84F      11    Yes    0009EFAD-0009EFB4        8
17A860      8D    No     0009EFB5-0009F046       92
17A8ED      13    Yes    0009F047-0009F04E        8
17A900      A5    No     0009F04F-0009F0F8       AA
17A9A5      1B    Yes    0009F0F9-0009F100        8
17A9C0      16    No     0009F101-0009F11B       1B
17A9D6     15E    Yes    0009F11C-0009F123        8
17AB34      44    No     0009F124-0009F16C       49
17AB78      30    Yes    0009F16D-0009F174        8
17ABA8      78    No     0009F175-0009F1F1       7D
17AC20      18    Yes    0009F1F2-0009F1F9        8
17AC38     196    No     0009F1FA-0009F394      19B
17ADCE     10A    Yes    0009F395-0009F39C        8
17AED8      17    No     0009F39D-0009F3B8       1C
17AEEF     331    Yes    0009F3B9-0009F3C0        8
17B220      5E    No     0009F3C1-0009F423       63
17B27E      42    Yes    0009F424-0009F42B        8
17B2C0      50    No     0009F42C-0009F480       55
17B310       E    Yes    0009F481-0009F488        8
17B31E     A01    No     0009F489-0009FE8E      A06
17BD1F      1F    Yes    0009FE8F-0009FE96        8
17BD3E     238    No     0009FE97-000A00D3      23D
